contentId,personId,url,lang,timestamp
6157037646878010131,-8860671864164757449,https://www.macroprograma1.cnptia.embrapa.br/redeap2,pt,1459266612
-9157338616628196758,-8550167523008133722,http://economia.ig.com.br/2016-03-27/situacao-financeira-ruim-de-varejistas-pressiona-shoppings-e-eleva-renegociacoes.html,pt,1459267234
-1021685224930603833,4670267857749552625,http://www.telequest.com.br/portal/index.php/opiniao/5908-industria-4-0-desafios-e-oportunidades,pt,1459269222
-1021685224930603833,4670267857749552625,http://www.telequest.com.br/portal/index.php/opiniao/5908-industria-4-0-desafios-e-oportunidades,pt,1459269274
5714314286511882372,3938645257702379823,https://www.sympla.com.br/como-startups-e-grandes-empresas-podem-colaborar-para-inovar-mais-e-melhor__60973,pt,1459269366
5714314286511882372,3938645257702379823,https://www.sympla.com.br/como-startups-e-grandes-empresas-podem-colaborar-para-inovar-mais-e-melhor__60973,pt,1459269459
-1672166631728511207,3609194402293569455,https://www.coinbr.net/blog/america-latina-apresenta-forte-potencial-para-o-bitcoin/,pt,1459270542
-1672166631728511207,3609194402293569455,https://www.coinbr.net/blog/america-latina-apresenta-forte-potencial-para-o-bitcoin/,pt,1459271783
-1672166631728511207,-8845298781299428018,https://www.coinbr.net/blog/america-latina-apresenta-forte-potencial-para-o-bitcoin/,pt,1459274266
-1672166631728511207,-8845298781299428018,https://www.coinbr.net/blog/america-latina-apresenta-forte-potencial-para-o-bitcoin/,pt,1459274282
-1021685224930603833,-8694104221113176052,http://www.telequest.com.br/portal/index.php/opiniao/5908-industria-4-0-desafios-e-oportunidades,pt,1459275490
-1021685224930603833,-8694104221113176052,http://www.telequest.com.br/portal/index.php/opiniao/5908-industria-4-0-desafios-e-oportunidades,pt,1459275496
-1021685224930603833,6643737413460895729,http://www.telequest.com.br/portal/index.php/opiniao/5908-industria-4-0-desafios-e-oportunidades,pt,1459276709
5714314286511882372,-6944500707172804068,https://www.sympla.com.br/como-startups-e-grandes-empresas-podem-colaborar-para-inovar-mais-e-melhor__60973,pt,1459277517
5714314286511882372,-6944500707172804068,https://www.sympla.com.br/como-startups-e-grandes-empresas-podem-colaborar-para-inovar-mais-e-melhor__60973,pt,1459277937
6157037646878010131,-7421703586506797266,https://www.macroprograma1.cnptia.embrapa.br/redeap2,pt,1459278931
-1021685224930603833,1120069409160402054,http://www.telequest.com.br/portal/index.php/opiniao/5908-industria-4-0-desafios-e-oportunidades,pt,1459281028
5714314286511882372,-2626634673110551643,https://www.sympla.com.br/como-startups-e-grandes-empresas-podem-colaborar-para-inovar-mais-e-melhor__60973,pt,1459290801
7520301770873472812,-7421703586506797266,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459296024
7520301770873472812,-7421703586506797266,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459296058
7520301770873472812,8144386916269720437,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459296065
7520301770873472812,8144386916269720437,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459296117
-8141818108252244664,4432373331608915019,https://www.sympla.com.br/pimp-my-pitch-como-fazer-um-pitch-poderoso__60657,pt,1459296406
7520301770873472812,-7421703586506797266,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459296487
-8141818108252244664,8968131284214320024,https://www.sympla.com.br/pimp-my-pitch-como-fazer-um-pitch-poderoso__60657,pt,1459312284
5714314286511882372,3915038251784681624,https://www.sympla.com.br/como-startups-e-grandes-empresas-podem-colaborar-para-inovar-mais-e-melhor__60973,pt,1459335306
7520301770873472812,363824806352919913,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459335352
5714314286511882372,3915038251784681624,https://www.sympla.com.br/como-startups-e-grandes-empresas-podem-colaborar-para-inovar-mais-e-melhor__60973,pt,1459335437
5714314286511882372,3915038251784681624,https://www.sympla.com.br/como-startups-e-grandes-empresas-podem-colaborar-para-inovar-mais-e-melhor__60973,pt,1459335463
7520301770873472812,3061140421699761127,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459336154
7520301770873472812,3061140421699761127,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459336158
7520301770873472812,3061140421699761127,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459336158
7520301770873472812,6464364285286199002,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459336171
7520301770873472812,-4312494396888667550,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459336344
-1672166631728511207,-108842214936804958,https://www.coinbr.net/blog/america-latina-apresenta-forte-potencial-para-o-bitcoin/,pt,1459336354
-1672166631728511207,-108842214936804958,https://www.coinbr.net/blog/america-latina-apresenta-forte-potencial-para-o-bitcoin/,pt,1459336357
7520301770873472812,-6532175987346600523,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459337279
7520301770873472812,-3792382538520905414,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459337282
7520301770873472812,3028038382445447853,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459338995
7520301770873472812,-6195985550971229641,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459339024
7520301770873472812,7772588855940376073,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459340341
7520301770873472812,1120069409160402054,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459341156
7520301770873472812,-2720944634081565632,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459341189
7520301770873472812,-6030696784871381528,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459341211
7520301770873472812,-299809122140089170,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459341710
7520301770873472812,1960539917229374622,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459342036
7973573994178035769,-8845298781299428018,http://noticias.uol.com.br/politica/ultimas-noticias/2016/03/30/69-consideram-gestao-de-dilma-ruim-ou-pessima-aponta-pesquisa-ibope.htm,pt,1459345020
-9157338616628196758,2146546851324474301,http://economia.ig.com.br/2016-03-27/situacao-financeira-ruim-de-varejistas-pressiona-shoppings-e-eleva-renegociacoes.html,pt,1459359391
-9157338616628196758,2146546851324474301,http://economia.ig.com.br/2016-03-27/situacao-financeira-ruim-de-varejistas-pressiona-shoppings-e-eleva-renegociacoes.html,pt,1459359421
7520301770873472812,4670267857749552625,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459362809
7520301770873472812,1960539917229374622,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459363448
-1672166631728511207,-48161796606086482,https://www.coinbr.net/blog/america-latina-apresenta-forte-potencial-para-o-bitcoin/,pt,1459365348
7520301770873472812,4670267857749552625,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459369306
-4186591400427142356,-1032019229384696495,http://www.b9.com.br/64171/social-media/em-parceria-com-facebook-klm-passa-oferecer-atendimento-atraves-do-messenger/,pt,1459377427
-4186591400427142356,-1032019229384696495,http://www.b9.com.br/64171/social-media/em-parceria-com-facebook-klm-passa-oferecer-atendimento-atraves-do-messenger/,pt,1459377431
-4186591400427142356,3609194402293569455,http://www.b9.com.br/64171/social-media/em-parceria-com-facebook-klm-passa-oferecer-atendimento-atraves-do-messenger/,pt,1459422991
6157037646878010131,5707382540067831352,https://www.macroprograma1.cnptia.embrapa.br/redeap2,pt,1459435652
-5917314377186856799,5707382540067831352,http://www.senar.org.br/agricultura-precisao/artigos-e-palestras/,pt,1459435687
7520301770873472812,6648370769037295216,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459442509
7520301770873472812,1960539917229374622,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459443444
7520301770873472812,-7421703586506797266,http://autoestrada.uol.com.br/noticia/1-noticias/1527-aplicativo-gratuito-permite-gerenciar-consorcio-honda-diretamente-do-celular,pt,1459444470
-4186591400427142356,3609194402293569455,http://www.b9.com.br/64171/social-media/em-parceria-com-facebook-klm-passa-oferecer-atendimento-atraves-do-messenger/,pt,1459451175
84318068629167514,3118792477913513242,http://www.valor.com.br/financas/4436572/rede-do-itau-lanca-carteira-digital-e-preve-capturar-r-64-bilhoes,pt,1459452165
84318068629167514,3118792477913513242,http://www.valor.com.br/financas/4436572/rede-do-itau-lanca-carteira-digital-e-preve-capturar-r-64-bilhoes,pt,1459452194
6157037646878010131,5707382540067831352,https://www.macroprograma1.cnptia.embrapa.br/redeap2,pt,1459454027
5269583152423890030,1623838599684589103,http://www.tecmundo.com.br/kickstarter/103077-sabia-voce-transformar-celular-impressora-3d.htm,pt,1459477198
5269583152423890030,1623838599684589103,http://www.tecmundo.com.br/kickstarter/103077-sabia-voce-transformar-celular-impressora-3d.htm,pt,1459477446
5269583152423890030,1623838599684589103,http://www.tecmundo.com.br/kickstarter/103077-sabia-voce-transformar-celular-impressora-3d.htm,pt,1459477537
5269583152423890030,-453678802103139441,http://www.tecmundo.com.br/kickstarter/103077-sabia-voce-transformar-celular-impressora-3d.htm,pt,1459507834
-1021685224930603833,-673531841386475474,http://www.telequest.com.br/portal/index.php/opiniao/5908-industria-4-0-desafios-e-oportunidades,pt,1459508731
-1021685224930603833,-673531841386475474,http://www.telequest.com.br/portal/index.php/opiniao/5908-industria-4-0-desafios-e-oportunidades,pt,1459508751
5269583152423890030,-2511855597392146401,http://www.tecmundo.com.br/kickstarter/103077-sabia-voce-transformar-celular-impressora-3d.htm,pt,1459511343
5269583152423890030,-2511855597392146401,http://www.tecmundo.com.br/kickstarter/103077-sabia-voce-transformar-celular-impressora-3d.htm,pt,1459511594
5269583152423890030,-6734098108417569342,http://www.tecmundo.com.br/kickstarter/103077-sabia-voce-transformar-celular-impressora-3d.htm,pt,1459513451
5269583152423890030,-6734098108417569342,http://www.tecmundo.com.br/kickstarter/103077-sabia-voce-transformar-celular-impressora-3d.htm,pt,1459513545
6090517797383271316,-3596626804281480007,http://googlediscovery.com/2016/04/01/google-apresenta-o-realbooks-melhor-forma-de-ler-os-seus-livros-digitais/,pt,1459519412
6090517797383271316,-445337111692715325,http://googlediscovery.com/2016/04/01/google-apresenta-o-realbooks-melhor-forma-de-ler-os-seus-livros-digitais/,pt,1459519686
6090517797383271316,-1387464358334758758,http://googlediscovery.com/2016/04/01/google-apresenta-o-realbooks-melhor-forma-de-ler-os-seus-livros-digitais/,pt,1459519721
6090517797383271316,-8845298781299428018,http://googlediscovery.com/2016/04/01/google-apresenta-o-realbooks-melhor-forma-de-ler-os-seus-livros-digitais/,pt,1459524669
6090517797383271316,-8845298781299428018,http://googlediscovery.com/2016/04/01/google-apresenta-o-realbooks-melhor-forma-de-ler-os-seus-livros-digitais/,pt,1459524693
2709926970543371965,2833428826475063405,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459524734
2709926970543371965,-7457924553609117653,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459524826
2709926970543371965,-5527145562136413747,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459524866
2709926970543371965,6458841459311911210,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459524884
2709926970543371965,-7457924553609117653,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459524914
2709926970543371965,-5527145562136413747,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459524935
2709926970543371965,7696404421947461044,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459524982
2709926970543371965,3106760029136205156,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459525127
2709926970543371965,3877012245649171389,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459525188
2709926970543371965,3106760029136205156,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459525289
2709926970543371965,-7520836932719953265,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459525497
2709926970543371965,2833428826475063405,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459525814
2709926970543371965,1908339160857512799,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459526763
2709926970543371965,-4746388521877686441,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459526951
2709926970543371965,-4746388521877686441,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459526987
2709926970543371965,-57558373945119606,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459527485
2709926970543371965,-8699750646678621887,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459527547
2709926970543371965,-7041401352840181657,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459527620
2709926970543371965,-8909668725653743114,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459527695
5714314286511882372,3915038251784681624,https://www.sympla.com.br/como-startups-e-grandes-empresas-podem-colaborar-para-inovar-mais-e-melhor__60973,pt,1459527842
2709926970543371965,-444330148331768170,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459527902
2709926970543371965,-7990997793599977496,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459527909
2709926970543371965,-8909668725653743114,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459528109
2709926970543371965,2062590537770243336,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459528166
2709926970543371965,-7990997793599977496,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459528222
2709926970543371965,7696404421947461044,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459528384
2709926970543371965,-292717837486008213,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459528859
2709926970543371965,7842090627885077038,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459529307
2709926970543371965,-6878112296616605612,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459530125
2709926970543371965,-6878112296616605612,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459530449
6090517797383271316,-2626634673110551643,http://googlediscovery.com/2016/04/01/google-apresenta-o-realbooks-melhor-forma-de-ler-os-seus-livros-digitais/,pt,1459530541
2709926970543371965,8995194509387682302,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459530741
2709926970543371965,8995194509387682302,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459531070
5269583152423890030,-2626634673110551643,http://www.tecmundo.com.br/kickstarter/103077-sabia-voce-transformar-celular-impressora-3d.htm,pt,1459531520
2709926970543371965,1560134519462672730,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459532235
2709926970543371965,-7898880382889684604,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459532411
2709926970543371965,-5527145562136413747,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459532533
2709926970543371965,-5527145562136413747,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459532546
2709926970543371965,-7990997793599977496,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459532644
2709926970543371965,1560134519462672730,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459532733
2709926970543371965,-7990997793599977496,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459532812
4196146076384098027,5660542693104786364,http://www.infomoney.com.br/negocios/inovacao/noticia/4813697/ponto-virada-dos-bancos-vai-demitir-milhoes-esta-proximo-diz,pt,1459532816
4196146076384098027,5660542693104786364,http://www.infomoney.com.br/negocios/inovacao/noticia/4813697/ponto-virada-dos-bancos-vai-demitir-milhoes-esta-proximo-diz,pt,1459532854
4196146076384098027,-5555543386326483262,http://www.infomoney.com.br/negocios/inovacao/noticia/4813697/ponto-virada-dos-bancos-vai-demitir-milhoes-esta-proximo-diz,pt,1459533028
5269583152423890030,1623838599684589103,http://www.tecmundo.com.br/kickstarter/103077-sabia-voce-transformar-celular-impressora-3d.htm,pt,1459533044
4196146076384098027,-2353507205274319323,http://www.infomoney.com.br/negocios/inovacao/noticia/4813697/ponto-virada-dos-bancos-vai-demitir-milhoes-esta-proximo-diz,pt,1459533169
2709926970543371965,2062590537770243336,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459533568
2709926970543371965,-7990997793599977496,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459533859
2709926970543371965,3106760029136205156,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459534354
2709926970543371965,-3933783680725097100,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459534390
2709926970543371965,1552716327012883348,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459534406
2709926970543371965,-483468163475294331,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459535857
4196146076384098027,-6947734781716817823,http://www.infomoney.com.br/negocios/inovacao/noticia/4813697/ponto-virada-dos-bancos-vai-demitir-milhoes-esta-proximo-diz,pt,1459536014
2709926970543371965,-483468163475294331,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459536098
2709926970543371965,-8763398617720485024,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459536731
2709926970543371965,-6174073684310263806,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459536779
2709926970543371965,-6174073684310263806,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459536877
2709926970543371965,-8670749047273764903,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459537090
2709926970543371965,2062590537770243336,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459538136
6162786478796754684,7032629593137936425,http://startse.infomoney.com.br/portal/2016/03/30/18360/o-brasil-das-fintechs-conhea-startups-nacionais-que-podem-fazer-voc-sair-dos-bancos/,pt,1459538216
2709926970543371965,-3500661007957156229,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459541593
2709926970543371965,-1130272294246983140,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459541977
6162786478796754684,-2050699458865052139,http://startse.infomoney.com.br/portal/2016/03/30/18360/o-brasil-das-fintechs-conhea-startups-nacionais-que-podem-fazer-voc-sair-dos-bancos/,pt,1459542288
4196146076384098027,-3352759316178227738,http://www.infomoney.com.br/negocios/inovacao/noticia/4813697/ponto-virada-dos-bancos-vai-demitir-milhoes-esta-proximo-diz,pt,1459542428
2709926970543371965,-7531858294361854119,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459543341
2709926970543371965,-7531858294361854119,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459543380
2709926970543371965,-1130272294246983140,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459544262
2709926970543371965,-6174073684310263806,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459545244
6162786478796754684,1623838599684589103,http://startse.infomoney.com.br/portal/2016/03/30/18360/o-brasil-das-fintechs-conhea-startups-nacionais-que-podem-fazer-voc-sair-dos-bancos/,pt,1459545893
6090517797383271316,1623838599684589103,http://googlediscovery.com/2016/04/01/google-apresenta-o-realbooks-melhor-forma-de-ler-os-seus-livros-digitais/,pt,1459546078
6162786478796754684,-9016528795238256703,http://startse.infomoney.com.br/portal/2016/03/30/18360/o-brasil-das-fintechs-conhea-startups-nacionais-que-podem-fazer-voc-sair-dos-bancos/,pt,1459613589
2709926970543371965,5746645399823844475,http://www.revistacapitolina.com.br/a-importancia-dos-filmes-de-mulherzinha/,pt,1459766961
-7660505434580831027,-8909668725653743114,http://www1.folha.uol.com.br/mercado/2016/04/1756923-empresa-britanica-adota-licenca-remunerada-no-periodo-menstrual.shtml,pt,1459767070
-7660505434580831027,-6878112296616605612,http://www1.folha.uol.com.br/mercado/2016/04/1756923-empresa-britanica-adota-licenca-remunerada-no-periodo-menstrual.shtml,pt,1459767315
-7660505434580831027,-1863544689523892600,http://www1.folha.uol.com.br/mercado/2016/04/1756923-empresa-britanica-adota-licenca-remunerada-no-periodo-menstrual.shtml,pt,1459767570
5269583152423890030,-2922237472410262877,http://www.tecmundo.com.br/kickstarter/103077-sabia-voce-transformar-celular-impressora-3d.htm,pt,1459767596
