contentId,title,url,lang
6206342468637502921,Como contar histórias para marcas - Podcast A Voz Da Marca ep2,http://www.avozdamarca.com.br/voz-da-marca2-de-onde-vem-historias/,pt
-9092333155845304874,A Voz Da Marca #2 - De onde vêm as histórias by A Voz da Marca,https://soundcloud.com/avozdamarca/a-voz-da-marca-2-de-onde-vem-as-historias,pt
-6840859460575237450,Este texto do Ranieri é a melhor coisa que você lerá hoje,http://premierleaguebrasil.com.br/2016/04/06/esse-texto-do-ranieri-e-a-melhor-coisa-que-voce-lera-hoje/,pt
-9161596996229760398,Críticas de design: dizendo as coisas que precisam ser ditas,http://arquiteturadeinformacao.com/user-experience/criticas-de-design-dizendo-as-coisas-que-precisam-ser-ditas/,pt
4328888515190573663,Vídeo impactante faz você sentir na pele o preconceito contra LGBTs,http://www.superpride.com.br/2016/04/video-impactante-faz-voce-sentir-na-pele-o-preconceito-contra-lgbts.html,pt
-4872447160271266802,Campanha do Dicionário Houaiss pretende mudar a definição de família,http://www.b9.com.br/64383/advertising/campanha-do-dicionario-houaiss-pretende-mudar-definicao-de-familia/,pt
1114791714656282929,TECNISA melhora performance de marketing digital com estratégias em parceira com o Google,http://www.oabcdacomunicacao.com.br/noticia/2873/tecnisa-melhora-performance-de-marketing-digital-com-estrategias-em-parceira-com-o-google,pt
1317782055909095806,Dinheiro pode sair de circulação na Suécia até 2030,http://www1.folha.uol.com.br/mercado/2016/04/1760052-dinheiro-pode-sair-de-circulacao-na-suecia-ate-2030.shtml,pt
-584688562749460923,Você Conhece o ISE? - Atitudes Sustentáveis,http://www.atitudessustentaveis.com.br/sustentabilidade/voce-conhece-o-ise/,pt
-7805090055463938263,"7 dicas, macetes e apps que uso para organizar o meu dia e ser mais produtivo no trabalho",https://www.linkedin.com/pulse/7-dicas-macetes-e-apps-que-uso-para-organizar-o-meu-dia-caetano,pt
-4469492210394109129,Entenda o seguro de transportes,http://www.tudosobreseguros.org.br/portal/pagina.php?l=%20417,pt
-271938775771328391,Startups apostam em aplicativos que conectam fretes e caminhoneiros,"http://www.em.com.br/app/noticia/especiais/bigideia/bigideia-noticia/2016/04/08/bigideia,751323/startups-apostam-em-aplicativos-que-auxilia-caminhoneiros-na-busca-por.shtml",pt
-8099709040471107382,Vidente reflete sobre os desafios contemporâneos,"http://vidaeestilo.terra.com.br/horoscopo/esoterico/vidente-reflete-sobre-os-desafios-contemporaneos,7757dad70df63b562e97b7b8f5c4db48rk4m1u25.html",pt
-8418620743404378592,BrasilART - Efeito Paralax e Câmera Multiplano | Facebook,https://www.facebook.com/brasilART/videos/1241077715920886/?pnref=story,pt
-1779870737568212247,"Episódio de ""Meninas Superpoderosas"" apresenta pônei trans",http://ladobi.uol.com.br/2016/04/meninas-superpoderosas-unicornio-trans/,pt
8314492264050843009,O efeito castanha-do-pará é mais complicado do que você imagina,http://m.gizmodo.uol.com.br/video-efeito-castanha-do-para/,pt
3662832673570108627,Sul dos EUA descobre consequências econômicas da homofobia | EXAME.com,http://exame.abril.com.br/economia/noticias/sul-dos-eua-descobre-consequencias-economicas-da-homofobia,pt
1729892529360390310,5 motivos para não escrever 5 motivos,https://medium.com/@vilucas/5-motivos-para-n%C3%A3o-escrever-5-motivos-4dbf509e125,pt
7247406924790318523,Escolha o mais difícil. Sempre.,https://medium.com/@vilucas/escolha-o-mais-dif%C3%ADcil-sempre-e7b59cc321d2,pt
-8245663037926520114,O machismo também mora nos detalhes - Think Olga,http://thinkolga.com/2015/04/09/o-machismo-tambem-mora-nos-detalhes/,pt
6583734846225935852,"No ano em que a Apple completa 40 anos, confira a evolução do iPhone",https://macuserbrasil.wordpress.com/2016/04/01/no-ano-em-que-a-apple-completa-40-anos-confira-a-evolucao-do-iphone/,pt
3689128258624052102,Deputada mais jovem da Câmara silencia o plenário com lucidez do discurso (veja o vídeo),http://www.jornaldacidadeonline.com.br/noticias/2501/deputada-mais-jovem-da-camara-silencia-o-plenario-com-lucidez-do-discurso-veja-o-video,pt
-6009377241272750648,Nespresso,https://www.nespresso.com/br/pt/pages/cafeteira-conectada-prodigio,pt
-7447329442374055391,MOBILE TIME - Chatbots vão diminuir a força de Apple e Google,http://www.mobiletime.com.br/14/04/2016/chatbots-vao-diminuir-a-forca-de-apple-e-google/437842/news.aspx,pt
6090089162789916215,O início problemático dos chatbots no Facebook Messenger,http://gizmodo.uol.com.br/teste-chatbots-facebook-messenger/,pt
3470393457385461859,MOBILE TIME - Era dos bots abre inúmeras questões de ordem jurídica,http://www.mobiletime.com.br/15/04/2016/era-dos-bots-abre-inumeras-questoes-de-ordem-juridica/437862/news.aspx,pt
153466256338950062,YouTube e as tendências de webvídeo - Startupi,http://startupi.com.br/2016/04/youtube-e-as-tendencias-de-webvideo/,pt
6153710684104095269,"Testes mostram um ótimo desempenho do ""Ubuntu on Windows""",http://www.diolinux.com.br/2016/04/ubuntu-on-windows-benchmarks.html,pt
1116363438212354892,Características de Arquiteturas Evolutivas,http://www.infoq.com/br/news/2016/04/evolutionary-architectures,pt
-6460613292182959076,Cartórios Não Podem Recusar Registro De Filhos De Casais Homoafetivos,http://eaiconteudo.com.br/blog/cartorios-nao-podem-recusar-registro-de-filhos-de-casais-homoafetivos/,pt
3268064929368559554,Iniciando com o Docker: dicas práticas para começar a usar agora mesmo - Tableless,http://tableless.com.br/iniciando-com-o-docker-dicas-praticas-para-comecar-usar-agora-mesmo/,pt
2434296883874412747,UX - Como identificar o comportamento do usuário? - Tableless,http://tableless.com.br/ux-como-identificar-o-comportamento-do-usuario/,pt
-9076501258717815738,Fábio Prado - Overview sobre índices - DBA Brasil 1.0,http://www.fabioprado.net/2016/04/indices-no-oracle-database-tudo-o-que.html,pt
4307023751244532288,MOBILE TIME - Nascem os primeiros chatbots brasileiros,http://www.mobiletime.com.br/19/04/2016/nascem-os-primeiros-chatbots-brasileiros/438107/news.aspx,pt
-389749390447363927,Conceito mostra ideias que adoraríamos ver no futuro iOS 10,http://blogdoiphone.com/2016/04/conceito-ios-10/,pt
-2667874153709252756,Copel faz propaganda genial sobre o Limite de Banda Larga residencial - Critical Hits,http://criticalhits.com.br/copel-faz-propaganda-genial-sobre-o-limite-de-banda-larga-residencial/,pt
5640834597379907148,Buscas on-line por carros têm expansão de 43% no 1º trimestre,http://www.automotivebusiness.com.br/noticia/23817/buscas-online-por-carros-tem-expansao-de-43-no-1o-trimestre,pt
-8340365043226490059,big data = real time,http://boletim.de/silvio/big-data-real-time/,pt
-6346370309134074019,Documentando uma API JAX-RS com Swagger,http://blog.caelum.com.br/documentando-uma-api-jax-rs-com-swagger/,pt
3906974906788964502,Modelando APIs REST com Swagger,http://blog.caelum.com.br/modelando-apis-rest-com-swagger/,pt
-6479058008972757948,#188. Profissão: Gerente de Projetos by brains9,https://soundcloud.com/brains9/188-profissao-gerente-de-projetos,pt
-3548152957882579401,Como os millennials estão mudando o mercado financeiro,https://www.mundodomarketing.com.br/index.php/ultimas-noticias/36021/como-os-millennials-estao-mudando-o-mercado-financeiro.html,pt
-8797444257711529901,"E quando o cliente diz ""Não gostei""?",http://www.brunoavila.com.br/avante/mercado/e-quando-o-cliente-diz-nao-gostei.html,pt
5462702203586546682,Bolt teria recebido uns R$ 12 milhões por campanha para o Banco Original | Ancelmo - O Globo,http://blogs.oglobo.globo.com/ancelmo/post/bolt-teria-recebido-uns-r-12-milhoes-por-campanha-para-o-banco-original.html,pt
204997192300542382,Brasil pode superar EUA em potencial para atuação de fintechs,http://epocanegocios.globo.com/Mercado/noticia/2016/04/brasil-pode-superar-eua-em-potencial-para-atuacao-de-fintechs.html,pt
-5636731245639685654,Especial Agrishow: Soluções de agricultura de precisão elevam produtividade e aumentam a qualidade do plantio,http://www.grupocultivar.com.br/noticias/especial-agrishow-solucoes-de-agricultura-de-precisao-elevam-produtividade-e-aumentam-a-qualidade-do-plantio,pt
7921510628110926276,"Clientes poderão abrir e fechar conta corrente pela internet, estabelece CMN",http://g1.globo.com/economia/seu-dinheiro/noticia/2016/04/clientes-poderao-abrir-e-fechar-conta-corrente-pela-internet-estabelece-cmn.html,pt
-7613994611628693820,CMN regulamenta abertura de conta de depósito por meio eletrônico,http://www.valor.com.br/financas/4535213/cmn-regulamenta-abertura-de-conta-de-deposito-por-meio-eletronico,pt
-6810702648836067504,"diagramas para entender, criar, inovar e empreender: 3",http://boletim.de/silvio/diagramas-para-entender-criar-inovar-e-empreender-3/,pt
-1473180765724334454,Você poderá abrir ou fechar uma conta corrente pela internet | Tecnoblog,https://tecnoblog.net/194774/abrir-conta-corrente-internet-resolucao/,pt
-6843047699859121724,"Ganhe 6 meses de acesso ao Pluralsight, maior plataforma de treinamento online",https://medium.com/@jeffersoncn/ganhe-6-meses-de-acesso-ao-pluralsight-maior-plataforma-de-treinamento-online-dd2b1c9a22b9,pt
6989198691754522425,Front in BH 2016,https://www.sympla.com.br/front-in-bh-2016__54441,pt
-5571606607344218289,Agile: Falta competência nos testes,http://www.infoq.com/br/news/2015/06/falta-compentencias-testes,pt
6044362651232258738,Cinco competências comportamentais para você ser um bom líder,http://vocesa.uol.com.br/noticias/acervo/cinco-competencias-comportamentais-para-voce-ser-um-bom-lider.phtml,pt
-8142426490949346803,A identidade visual de Budapeste para as Olimpíadas de 2024,http://www.cutedrop.com.br/2016/04/a-identidade-budapeste-olimpiadas-2024/,pt
7818691400791322406,Nubank e Goldman fecham parceria de R$ 200 milhões,http://startse.infomoney.com.br/portal/2016/04/27/18862/nubank-e-goldman-fecham-parceria-de-r-200-milhes/,pt
-7908990633460844158,"Google anuncia MODE, pulseiras com tecnologia snap-and-swap para Android Wear | Google Discovery",http://googlediscovery.com/2016/04/27/google-anuncia-mode-pulseiras-com-tecnologia-snap-and-swap-para-android-wear/,pt
-1123543351704082417,Xamarin gratuito no Visual Studio (Channel 9),https://channel9.msdn.com/Blogs/somosdevelopers/Xamarin,pt
-4475938295812802739,"Trabalhando com dinheiro no Java, uma visão pragmática da nova money-api",http://www.infoq.com/br/presentations/java-uma-visao-pragmatica-da-nova-money-api,pt
4559158557590109105,Novidades do CDI 2.0,https://otaviojava.wordpress.com/2016/04/28/cdi-2-0/,pt
-1444481301861872291,Nova campanha da Avon tem drag queen como estrela,http://www.brasilpost.com.br/2016/04/26/drag-queen-pabllo-vittar-_n_9780744.html,pt
4918358495761748770,Saúde de homens gays e bi é foco de nova campanha do governo,http://www.brasilpost.com.br/2016/04/27/campanha-mato-grosso-do-s_n_9790112.html,pt
1968587931268137930,Bolinho de Arroz sem Glúten - facílimo de fazer!,http://figosefunghis.com.br/2016/04/bolinho-de-arroz-sem-gluten-facilimo-de-fazer.html,pt
-6726685468116057064,Steak Tartare com Salada Verde,http://figosefunghis.com.br/2016/01/steak-tartare-com-salada-verde.html,pt
-3338916066794638254,Iniciando com o Docker: Criando suas próprias imagens - Tableless,http://tableless.com.br/iniciando-com-o-docker-criando-suas-proprias-imagens/,pt
2817960273225808857,Johnson & Johnson compra líder global em dermocosméticos | EXAME.com,http://exame.abril.com.br/negocios/noticias/johnson-johnson-compra-lider-global-em-dermocosmeticos,pt
-2766592729910903198,Como é o relacionamento do CMO e do CIO na sua empresa?,https://www.linkedin.com/pulse/como-%C3%A9-o-relacionamento-do-cmo-e-cio-na-sua-empresa-toussaint,pt
-2333243857499586461,SIG Combibloc lança campanha para Américas e consolida sua proposta de valor,http://www.pack.com.br/blog/index.php/2016/04/28/sig-combibloc-lanca-campanha-para-americas-e-consolida-sua-proposta-de-valor/,pt
-5952729859839521828,Investimentos em coaching e mentoring aumentam nas empresas,http://vocerh.uol.com.br/noticias/entrevista/investimentos-em-coaching-e-mentoring-aumentam-nas-empresas.phtml,pt
3788990922347931494,Google estaria criando aceleradora para seus funcionários - Startupi,http://startupi.com.br/2016/05/google-estaria-criando-aceleradora-para-seus-funcionarios/,pt
3460026829794173084,TAM recebe primeira aeronave com o design e pintura da LATAM e avança na implantação da nova marca!,http://www.melhoresdestinos.com.br/aeronave-design-latam.html,pt
-730957269757756529,Por que a limitação da banda larga é uma forma de ignorar o futuro,https://medium.com/@vilucas/por-que-a-limita%C3%A7%C3%A3o-da-banda-larga-%C3%A9-uma-forma-de-ignorar-o-futuro-12069206541,pt
-6457517220721978,Agronegócio mantém crescimento com tecnologia - inova.jor,http://www.inova.jor.br/2016/05/02/agronegocio-crescimento-tecnologia/,pt
-5678159351655490918,Roupas com Wifi e GPS? Desenvolvedor une tecnologia com o universo têxtil - Startupi,http://startupi.com.br/2016/05/roupas-com-wifi-e-gps-desenvolvedor-une-tecnologia-com-o-universo-textil/,pt
8589361101754366293,Acesse a versão Material Design do YouTube | Google Discovery,http://googlediscovery.com/2016/05/03/acesse-versao-material-design-do-youtube/,pt
-7714713652743527644,Conheça a patente do Google que prevê entregas por drones - Startupi,http://startupi.com.br/2016/05/conheca-a-patente-do-google-que-preve-entregas-por-drones/,pt
-614408900691920886,X-Men | São Paulo vai receber exposição sobre filmes da saga,http://omelete.uol.com.br/filmes/noticia/x-men-sao-paulo-vai-receber-exposicao-sobre-filmes-da-saga/,pt
1107739178195154647,Peças Translúcidas,http://3dfila.com.br/pecas-translucidas-transparente/,pt
-5444306124868253918,Por que os CEOs devem apostar grande no digital (ou voltar pra casa) - CIO,http://cio.com.br/gestao/2016/05/04/por-que-os-ceos-devem-apostar-grande-no-digital-ou-voltar-pra-casa/,pt
6369367631770966886,Como a Netflix influencia o que você vai assistir através de imagens,http://www.b9.com.br/64774/tech/como-netflix-influencia-o-que-voce-vai-assistir-atraves-de-imagens/,pt
1738052593226421681,Como resolver conflitos no ambiente corporativo us,http://www.pnl.com.br/programacao-neurolinguistica/publicacoes/como-resolver-conflitos-no-ambiente-corporativo-usando-a-pnl-,pt
-1338957937839941365,Qual é o país mais inovador do mundo?,http://ofuturodascoisas.com/qual-e-o-pais-mais-inovador-do-mundo/,pt
-8949113594875411859,"No Brasil, '25% dos celulares ainda são 'Burrofones'",http://m.folha.uol.com.br/mercado/2016/05/1766559-burrofones-ainda-sao-25-dos-celulares.shtml,pt
3751305746867503759,A reunião secreta em que Wall Street testou dinheiro digital | EXAME.com,http://exame.abril.com.br/mercados/noticias/a-reuniao-secreta-em-que-wall-street-testou-dinheiro-digital,pt
6535950170823528902,"Google Slides incorpora recurso de ""perguntas e respostas"" em tempo real | Google Discovery",http://googlediscovery.com/2016/05/04/google-slides-incorpora-recurso-de-perguntas-e-respostas-em-tempo-real/,pt
-3234984575507976056,MasterTech - Como ter um bom relacionamento com a Escrita,http://www.mastertech.tech/edu/como-ter-um-bom-relacionamento-com-a-escrita/,pt
-3348458175249982599,Teori afasta Eduardo Cunha do mandato na Câmara,http://m.folha.uol.com.br/poder/2016/05/1768000-teori-afasta-eduardo-cunha-do-mandato-na-camara.shtml,pt
-655909700262679295,Banco desafia empreendedores e estudantes de tecnologia a buscarem inovação para processos | EXAME.com,http://exame.abril.com.br/negocios/dino/noticias/banco-desafia-empreendedores-e-estudantes-de-tecnologia-a-buscarem-inovacao-para-processos.shtml,pt
1024145536490998555,Porto Seguro compra carteira de seguros Auto da Chubb,http://revistaapolice.com.br/2016/05/porto-seguro-compra-carteira-de-seguros-auto-da-chubb/,pt
459008865413659388,Unimart Shopping Campinas e Tetra Pak realizam Circuito da Reciclagem,http://www.segs.com.br/educacao/14911-unimart-shopping-campinas-e-tetra-pak-realizam-circuito-da-reciclagem.html,pt
-6157984812065160219,"""Empresas inovadoras não fazem produtos - constroem conceitos que se tornam experiências irresistíveis""",http://projetodraft.com/empresas-inovadoras-nao-fazem-produtos-constroem-conceitos-que-se-tornam-experiencias-irresistiveis/,pt
2032007496318616962,Cientistas trabalham em técnica que permite imprimir alimentos,http://www.gazetadopovo.com.br/agronegocio/agricultura/cientistas-trabalham-em-tecnica-que-permite-imprimir-alimentos-674trp5krh2w4xy1t9fra4cpk,pt
6234756865145917449,Suzana Herculano-Houzel deixa o Brasil e expõe problemas profundos da ciência no país,http://gizmodo.uol.com.br/suzana-herculano-houzel-deixa-o-brasil/,pt
-3875881534863988868,Visa lança desafio para startups de tecnologia - Startupi,http://startupi.com.br/2016/05/visa-lanca-desafio-para-startups-de-tecnologia/,pt
909703879562824170,"YouTube pode lançar serviço de televisão online ""Unplugged"" em 2017 | Google Discovery",http://googlediscovery.com/2016/05/04/youtube-pode-lancar-servico-de-televisao-online-unplugged-em-2017/,pt
3608243634452078989,"Carne artificial acabará com o agronegócio brasileiro, afirma especialista",http://www.administradores.com.br/noticias/negocios/carne-artificial-acabara-com-o-agronegocio-brasileiro-afirma-especialista/110412/,pt
5165953265902526320,Zoneamento Agrícola - MAPA,http://www.agricultura.gov.br/politica-agricola/zoneamento-agricola,pt
321193326651975856,Quando a ignorância vence a solidariedade,http://extra.globo.com/noticias/rio/quando-ignorancia-vence-solidariedade-19250735.html,pt
-5037827401452845772,Quando o Scrum irá falhar - Tableless,http://tableless.com.br/quando-o-scrum-ira-falhar/,pt
4716135688735489427,"No dia das mães, Avon lança campanha com mãe de jovem gay",http://www.paramocinhos.com.br/2016/05/no-dia-das-maes-avon-lanca-campanha-com.html,pt
-4615179238096674750,"Sua empresa já tem um ""Open Innovation Lab"" ? - CIO",http://cio.com.br/opiniao/2016/05/09/sua-empresa-ja-tem-um-201copen-innovation-lab201d/,pt
357449794379078687,Apple anuncia a 3ª geração da linguagem Swift para o final deste ano,https://blogdoiphone.com/2016/05/swift-3/,pt
4629488036162962359,"Para rebater Estatuto da Família, campanha muda significado de 'família' no Dicionário Houaiss",http://www.brasilpost.com.br/2016/05/09/dicionario-houaiss-palavr_n_9873224.html,pt
3241240229241793423,Startup usa algoritmo e rede social para aprovar empréstimos | EXAME.com,http://exame.abril.com.br/tecnologia/noticias/startup-usa-algoritmo-e-rede-social-para-aprovar-emprestimos,pt
-329139582593571060,Itaú prevê aumentar escala da ConectCar,http://www.valor.com.br/financas/4283234/itau-preve-aumentar-escala-da-conectcar,pt
-4975645025178552956,Sem Parar vs Conectcar - DanBP.org,http://www.danbp.org/w/Sem_Parar_vs_Conectcar,pt
4045164454094417310,1º Congresso Brasileiro de IoT - Embarcados,http://www.embarcados.com.br/1o-congresso-brasileiro-de-iot/,pt
6198232071580299480,Empresas intensificam operações de barter diante da dificuldade de crédito,http://revistagloborural.globo.com/Noticias/Economia/noticia/2016/05/empresas-intensificam-operacoes-de-barter-diante-da-dificuldade-de-credito.html,pt
7359386552064322134,E os vencedores do Latam Founders Awards 2016 são... - Startupi,http://startupi.com.br/2016/05/e-os-vencedores-do-latam-founders-awards-2016-sao/,pt
1019706997674210703,Assista a entrevista de Linus Torvalds no TED legendada,http://www.diolinux.com.br/2016/05/linus-torvalds-ted-talks-legendado-pt-br.html,pt
5439554346835640135,"Consórcio: Venda de novas cotas cai 13,5% no 1º trimestre",http://www.autossegredos.com.br/2016/05/11/consorcio-venda-de-novas-cotas-cai-135-no-1o-trimestre/,pt
-1820269894165785259,3M e o perfil intraempreendedor | Endeavor Brasil,https://endeavor.org.br/3m-funcionarios-empreendedores/,pt
-7452761262757182727,Baião de Dois - uma delicia brasileiríssima,http://figosefunghis.com.br/2016/05/baiao-de-dois-uma-delicia-brasileirissima.html,pt
8021508382912212558,Bolinho de parmesão,http://entretenimento.r7.com/receitas-e-dietas/noticias/faca-um-pratico-bolinho-de-parmesao-20091125.html,pt
1331356827163029243,Dilma regula Marco Civil e acaba com WhatsApp e Facebook grátis no celular,http://www.tecmundo.com.br/internet/104717-dilma-regula-marco-civil-acaba-whatsapp-facebook-gratis-celular.htm,pt
-5941854046477982982,Google lança teclado virtual para iPhone com recursos de pesquisa | Google Discovery,http://googlediscovery.com/2016/05/12/google-lanca-teclado-virtual-para-iphone/,pt
